500		359.664	362.017	355.988	355.090	352.749	351.005	349.244	350.380	343.670	343.910	338.825	337.123	333.822	331.053	327.881	324.641	321.246	317.683	313.979	310.169	306.240	302.231	298.106	293.904	289.665	285.517	281.884	280.932
212.0	 3.461	 4.076	 3.159	 3.460	 3.128	 2.781	 2.330	 1.849	 1.618	 0.940	 0.746	 0.105	-0.325	-0.981	-1.798	-2.494	-3.217	-3.993	-4.814	-5.687	-6.844	-7.801	-8.776	-10.054	-11.109	-12.459	-13.751	-14.703
213.0	 3.307	 3.915	 3.004	 3.294	 2.961	 2.610	 2.157	 1.672	 1.450	 0.755	 0.562	-0.086	-0.518	-1.179	-2.001	-2.702	-3.429	-4.211	-5.037	-5.917	-7.083	-8.048	-9.032	-10.323	-11.389	-12.755	-14.063	-15.027
214.0	 3.152	 3.753	 2.847	 3.126	 2.792	 2.439	 1.984	 1.494	 1.281	 0.569	 0.376	-0.278	-0.712	-1.378	-2.206	-2.911	-3.643	-4.430	-5.263	-6.149	-7.324	-8.297	-9.291	-10.595	-11.673	-13.054	-14.378	-15.356
215.0	 2.996	 3.589	 2.689	 2.957	 2.622	 2.266	 1.808	 1.315	 1.110	 0.381	 0.189	-0.471	-0.908	-1.578	-2.412	-3.122	-3.859	-4.651	-5.489	-6.382	-7.567	-8.549	-9.552	-10.870	-11.960	-13.357	-14.698	-15.688
216.0	 2.838	 3.425	 2.529	 2.787	 2.451	 2.091	 1.632	 1.134	 0.938	 0.192	 0.000	-0.666	-1.106	-1.780	-2.619	-3.334	-4.076	-4.873	-5.718	-6.617	-7.812	-8.803	-9.815	-11.148	-12.250	-13.664	-15.021	-16.025
217.0	 2.679	 3.258	 2.368	 2.616	 2.278	 1.915	 1.454	 0.952	 0.765	 0.001	-0.190	-0.862	-1.305	-1.984	-2.828	-3.547	-4.295	-5.098	-5.948	-6.855	-8.059	-9.059	-10.082	-11.429	-12.544	-13.974	-15.348	-16.366
218.0	 2.519	 3.091	 2.206	 2.442	 2.104	 1.738	 1.274	 0.769	 0.590	-0.191	-0.381	-1.060	-1.505	-2.188	-3.039	-3.763	-4.515	-5.324	-6.181	-7.094	-8.309	-9.318	-10.351	-11.713	-12.840	-14.288	-15.680	-16.711
219.0	 2.357	 2.922	 2.043	 2.268	 1.928	 1.559	 1.094	 0.584	 0.414	-0.385	-0.574	-1.259	-1.707	-2.395	-3.250	-3.979	-4.737	-5.552	-6.415	-7.336	-8.561	-9.579	-10.623	-12.000	-13.141	-14.606	-16.015	-17.060
220.0	 2.194	 2.751	 1.878	 2.092	 1.751	 1.379	 0.912	 0.397	 0.237	-0.580	-0.768	-1.460	-1.910	-2.602	-3.464	-4.198	-4.961	-5.781	-6.651	-7.579	-8.815	-9.843	-10.898	-12.290	-13.444	-14.928	-16.354	-17.414
221.0	 2.030	 2.579	 1.712	 1.915	 1.573	 1.197	 0.728	 0.209	 0.058	-0.776	-0.964	-1.662	-2.114	-2.812	-3.679	-4.418	-5.186	-6.013	-6.890	-7.825	-9.072	-10.110	-11.176	-12.584	-13.752	-15.253	-16.698	-17.772
222.0	 1.864	 2.406	 1.544	 1.736	 1.393	 1.014	 0.543	 0.020	-0.122	-0.974	-1.160	-1.865	-2.321	-3.022	-3.896	-4.640	-5.413	-6.246	-7.130	-8.073	-9.332	-10.379	-11.457	-12.881	-14.063	-15.583	-17.046	-18.135
223.0	 1.697	 2.231	 1.376	 1.556	 1.212	 0.830	 0.357	-0.170	-0.304	-1.173	-1.359	-2.070	-2.528	-3.235	-4.114	-4.863	-5.642	-6.481	-7.372	-8.324	-9.594	-10.652	-11.741	-13.181	-14.377	-15.917	-17.399	-18.503
224.0	 1.529	 2.055	 1.206	 1.374	 1.029	 0.644	 0.169	-0.363	-0.486	-1.374	-1.559	-2.277	-2.737	-3.449	-4.334	-5.088	-5.873	-6.719	-7.617	-8.576	-9.858	-10.927	-12.028	-13.485	-14.696	-16.254	-17.756	-18.875
225.0	 1.359	 1.877	 1.034	 1.191	 0.845	 0.456	-0.020	-0.556	-0.670	-1.576	-1.760	-2.485	-2.948	-3.664	-4.555	-5.315	-6.106	-6.958	-7.864	-8.832	-10.126	-11.205	-12.319	-13.793	-15.018	-16.596	-18.118	-19.252
226.0	 1.188	 1.698	 0.861	 1.007	 0.660	 0.268	-0.211	-0.751	-0.856	-1.780	-1.962	-2.694	-3.160	-3.881	-4.779	-5.544	-6.341	-7.200	-8.113	-9.089	-10.396	-11.487	-12.612	-14.104	-15.345	-16.943	-18.484	-19.635
227.0	 1.016	 1.518	 0.687	 0.821	 0.473	 0.078	-0.403	-0.947	-1.043	-1.985	-2.166	-2.905	-3.374	-4.100	-5.004	-5.775	-6.577	-7.443	-8.364	-9.349	-10.669	-11.771	-12.909	-14.419	-15.675	-17.294	-18.855	-20.022
228.0	 0.843	 1.336	 0.512	 0.634	 0.285	-0.114	-0.597	-1.145	-1.231	-2.191	-2.372	-3.117	-3.589	-4.320	-5.230	-6.007	-6.816	-7.689	-8.618	-9.612	-10.944	-12.058	-13.210	-14.738	-16.010	-17.649	-19.231	-20.414
229.0	 0.668	 1.153	 0.335	 0.445	 0.095	-0.307	-0.791	-1.344	-1.420	-2.399	-2.579	-3.332	-3.806	-4.542	-5.459	-6.241	-7.057	-7.937	-8.874	-9.878	-11.223	-12.349	-13.514	-15.060	-16.348	-18.009	-19.612	-20.812
230.0	 0.491	 0.968	 0.157	 0.255	-0.096	-0.502	-0.988	-1.545	-1.611	-2.609	-2.787	-3.547	-4.025	-4.766	-5.689	-6.478	-7.300	-8.187	-9.133	-10.146	-11.505	-12.643	-13.822	-15.387	-16.691	-18.373	-19.998	-21.215
231.0	 0.314	 0.782	-0.022	 0.063	-0.289	-0.697	-1.186	-1.747	-1.803	-2.820	-2.997	-3.764	-4.245	-4.991	-5.922	-6.716	-7.545	-8.440	-9.394	-10.417	-11.790	-12.941	-14.133	-15.718	-17.039	-18.743	-20.389	-21.623
232.0	 0.135	 0.594	-0.203	-0.130	-0.483	-0.895	-1.385	-1.951	-1.997	-3.033	-3.209	-3.983	-4.467	-5.218	-6.156	-6.957	-7.792	-8.695	-9.658	-10.691	-12.079	-13.242	-14.449	-16.053	-17.391	-19.117	-20.785	-22.037
233.0	-0.046	 0.405	-0.385	-0.324	-0.678	-1.094	-1.585	-2.156	-2.192	-3.247	-3.422	-4.204	-4.690	-5.447	-6.392	-7.199	-8.041	-8.953	-9.924	-10.967	-12.370	-13.547	-14.768	-16.392	-17.747	-19.496	-21.187	-22.457
234.0	-0.227	 0.215	-0.568	-0.520	-0.875	-1.294	-1.788	-2.362	-2.389	-3.463	-3.636	-4.426	-4.915	-5.678	-6.630	-7.444	-8.293	-9.213	-10.194	-11.247	-12.665	-13.855	-15.091	-16.735	-18.108	-19.880	-21.594	-22.883
235.0	-0.410	 0.023	-0.753	-0.718	-1.073	-1.496	-1.991	-2.571	-2.587	-3.680	-3.853	-4.650	-5.142	-5.911	-6.870	-7.691	-8.548	-9.475	-10.466	-11.530	-12.963	-14.167	-15.418	-17.083	-18.474	-20.269	-22.007	-23.314
236.0	-0.595	-0.171	-0.939	-0.917	-1.273	-1.699	-2.196	-2.780	-2.786	-3.899	-4.070	-4.876	-5.371	-6.145	-7.113	-7.940	-8.804	-9.741	-10.741	-11.816	-13.265	-14.483	-15.749	-17.436	-18.844	-20.664	-22.426	-23.752
237.0	-0.780	-0.366	-1.127	-1.117	-1.474	-1.904	-2.403	-2.991	-2.987	-4.120	-4.290	-5.103	-5.602	-6.382	-7.357	-8.191	-9.063	-10.009	-11.019	-12.105	-13.571	-14.803	-16.084	-17.793	-19.220	-21.064	-22.850	-24.197
238.0	-0.967	-0.562	-1.316	-1.319	-1.677	-2.110	-2.611	-3.204	-3.189	-4.342	-4.511	-5.332	-5.835	-6.621	-7.604	-8.445	-9.325	-10.280	-11.300	-12.398	-13.880	-15.126	-16.424	-18.154	-19.600	-21.469	-23.281	-24.648
239.0	-1.156	-0.760	-1.506	-1.522	-1.881	-2.318	-2.820	-3.419	-3.393	-4.567	-4.733	-5.564	-6.069	-6.861	-7.853	-8.702	-9.590	-10.553	-11.584	-12.694	-14.193	-15.454	-16.768	-18.520	-19.986	-21.880	-23.718	-25.105
240.0	-1.346	-0.959	-1.698	-1.727	-2.087	-2.527	-3.032	-3.634	-3.598	-4.792	-4.958	-5.797	-6.306	-7.104	-8.104	-8.960	-9.857	-10.830	-11.871	-12.993	-14.509	-15.786	-17.116	-18.892	-20.377	-22.297	-24.161	-25.570
241.0	-1.537	-1.160	-1.890	-1.934	-2.294	-2.738	-3.244	-3.852	-3.805	-5.020	-5.184	-6.031	-6.544	-7.349	-8.357	-9.222	-10.127	-11.110	-12.162	-13.296	-14.830	-16.122	-17.469	-19.268	-20.773	-22.720	-24.611	-26.042
242.0	-1.729	-1.362	-2.085	-2.141	-2.503	-2.950	-3.459	-4.071	-4.013	-5.249	-5.412	-6.268	-6.785	-7.596	-8.613	-9.486	-10.400	-11.393	-12.456	-13.603	-15.155	-16.462	-17.826	-19.649	-21.174	-23.149	-25.067	-26.521
243.0	-1.923	-1.566	-2.281	-2.351	-2.713	-3.164	-3.674	-4.292	-4.223	-5.481	-5.642	-6.507	-7.027	-7.846	-8.872	-9.752	-10.675	-11.678	-12.754	-13.913	-15.483	-16.807	-18.188	-20.035	-21.581	-23.584	-25.531	-27.009
244.0	-2.119	-1.771	-2.478	-2.562	-2.925	-3.380	-3.892	-4.515	-4.434	-5.714	-5.874	-6.748	-7.272	-8.098	-9.133	-10.022	-10.954	-11.968	-13.055	-14.227	-15.816	-17.156	-18.555	-20.427	-21.994	-24.025	-26.002	-27.504
245.0	-2.315	-1.978	-2.676	-2.774	-3.138	-3.597	-4.111	-4.739	-4.647	-5.949	-6.107	-6.991	-7.519	-8.352	-9.397	-10.294	-11.236	-12.260	-13.359	-14.545	-16.153	-17.510	-18.927	-20.824	-22.412	-24.473	-26.481	-28.008
246.0	-2.513	-2.186	-2.876	-2.988	-3.353	-3.816	-4.332	-4.965	-4.862	-6.186	-6.343	-7.237	-7.769	-8.609	-9.663	-10.569	-11.521	-12.556	-13.667	-14.867	-16.495	-17.868	-19.304	-21.226	-22.837	-24.927	-26.967	-28.521
247.0	-2.713	-2.396	-3.078	-3.204	-3.570	-4.037	-4.555	-5.193	-5.078	-6.425	-6.580	-7.484	-8.020	-8.868	-9.932	-10.848	-11.809	-12.855	-13.979	-15.193	-16.840	-18.231	-19.686	-21.634	-23.268	-25.389	-27.461	-29.043
248.0	-2.914	-2.607	-3.281	-3.422	-3.788	-4.259	-4.779	-5.423	-5.297	-6.666	-6.820	-7.734	-8.274	-9.129	-10.204	-11.129	-12.100	-13.158	-14.295	-15.523	-17.191	-18.599	-20.073	-22.048	-23.705	-25.858	-27.964	-29.575
249.0	-3.117	-2.820	-3.485	-3.641	-4.008	-4.483	-5.005	-5.654	-5.516	-6.909	-7.062	-7.986	-8.531	-9.394	-10.479	-11.413	-12.395	-13.465	-14.615	-15.857	-17.546	-18.972	-20.465	-22.467	-24.148	-26.335	-28.476	-30.117
250.0	-3.321	-3.035	-3.691	-3.861	-4.230	-4.708	-5.233	-5.888	-5.738	-7.155	-7.305	-8.241	-8.790	-9.661	-10.757	-11.701	-12.693	-13.775	-14.938	-16.196	-17.905	-19.349	-20.863	-22.893	-24.598	-26.819	-28.997	-30.669
251.0	-3.526	-3.251	-3.899	-4.084	-4.453	-4.936	-5.462	-6.123	-5.961	-7.402	-7.551	-8.498	-9.051	-9.931	-11.038	-11.992	-12.995	-14.089	-15.266	-16.539	-18.269	-19.732	-21.266	-23.325	-25.055	-27.311	-29.528	-31.233
252.0	-3.733	-3.469	-4.108	-4.308	-4.678	-5.165	-5.694	-6.361	-6.186	-7.652	-7.800	-8.757	-9.315	-10.203	-11.322	-12.286	-13.300	-14.407	-15.598	-16.886	-18.639	-20.120	-21.675	-23.763	-25.519	-27.812	-30.069	-31.809
253.0	-3.942	-3.688	-4.318	-4.533	-4.905	-5.396	-5.928	-6.600	-6.414	-7.905	-8.050	-9.019	-9.582	-10.479	-11.609	-12.584	-13.609	-14.729	-15.934	-17.238	-19.013	-20.514	-22.090	-24.208	-25.991	-28.322	-30.621	-32.398
254.0	-4.152	-3.909	-4.530	-4.761	-5.133	-5.629	-6.163	-6.842	-6.643	-8.159	-8.303	-9.284	-9.852	-10.758	-11.900	-12.885	-13.922	-15.055	-16.274	-17.595	-19.392	-20.913	-22.510	-24.659	-26.470	-28.841	-31.185	-33.000
255.0	-4.363	-4.132	-4.744	-4.990	-5.364	-5.864	-6.400	-7.086	-6.874	-8.416	-8.558	-9.551	-10.124	-11.039	-12.194	-13.190	-14.239	-15.385	-16.619	-17.956	-19.776	-21.317	-22.937	-25.118	-26.957	-29.370	-31.760	-33.617
256.0	-4.577	-4.357	-4.960	-5.222	-5.596	-6.101	-6.640	-7.332	-7.107	-8.676	-8.816	-9.821	-10.400	-11.324	-12.491	-13.498	-14.559	-15.719	-16.968	-18.322	-20.166	-21.727	-23.370	-25.584	-27.453	-29.908	-32.348	-34.248
257.0	-4.791	-4.583	-5.177	-5.455	-5.830	-6.340	-6.882	-7.580	-7.342	-8.938	-9.076	-10.094	-10.678	-11.612	-12.792	-13.810	-14.884	-16.058	-17.322	-18.693	-20.561	-22.144	-23.810	-26.057	-27.957	-30.458	-32.949	-34.896
258.0	-5.008	-4.811	-5.395	-5.690	-6.066	-6.582	-7.125	-7.831	-7.579	-9.203	-9.339	-10.370	-10.959	-11.903	-13.096	-14.127	-15.213	-16.401	-17.681	-19.069	-20.961	-22.566	-24.256	-26.538	-28.470	-31.018	-33.565	-35.562
259.0	-5.226	-5.041	-5.616	-5.927	-6.305	-6.825	-7.371	-8.084	-7.818	-9.470	-9.605	-10.649	-11.244	-12.198	-13.405	-14.447	-15.546	-16.748	-18.044	-19.450	-21.368	-22.994	-24.708	-27.027	-28.992	-31.591	-34.195	-36.246
260.0	-5.446	-5.273	-5.838	-6.166	-6.545	-7.070	-7.619	-8.339	-8.060	-9.740	-9.873	-10.931	-11.532	-12.496	-13.716	-14.771	-15.883	-17.100	-18.413	-19.836	-21.780	-23.428	-25.168	-27.524	-29.525	-32.176	-34.843	-36.950
261.0	-5.668	-5.506	-6.062	-6.407	-6.787	-7.318	-7.870	-8.597	-8.303	-10.013	-10.144	-11.217	-11.823	-12.798	-14.032	-15.099	-16.224	-17.457	-18.786	-20.227	-22.197	-23.869	-25.636	-28.030	-30.067	-32.774	-35.507	-37.676
262.0	-5.891	-5.742	-6.288	-6.650	-7.032	-7.568	-8.123	-8.857	-8.550	-10.289	-10.418	-11.505	-12.117	-13.103	-14.352	-15.431	-16.570	-17.818	-19.164	-20.624	-22.621	-24.317	-26.110	-28.546	-30.621	-33.387	-36.190	-38.425
263.0	-6.117	-5.980	-6.516	-6.896	-7.278	-7.820	-8.378	-9.120	-8.798	-10.568	-10.695	-11.797	-12.415	-13.412	-14.675	-15.768	-16.921	-18.185	-19.548	-21.027	-23.051	-24.772	-26.593	-29.070	-31.186	-34.014	-36.894	-39.200
264.0	-6.344	-6.219	-6.746	-7.143	-7.527	-8.075	-8.636	-9.386	-9.049	-10.850	-10.975	-12.092	-12.717	-13.725	-15.003	-16.109	-17.276	-18.556	-19.936	-21.435	-23.488	-25.233	-27.084	-29.605	-31.763	-34.658	-37.619	-40.002
265.0	-6.573	-6.461	-6.978	-7.393	-7.779	-8.332	-8.896	-9.654	-9.302	-11.136	-11.259	-12.390	-13.022	-14.042	-15.335	-16.454	-17.636	-18.932	-20.330	-21.849	-23.931	-25.703	-27.583	-30.150	-32.353	-35.318	-38.367	-40.834
266.0	-6.804	-6.705	-7.212	-7.645	-8.032	-8.591	-9.159	-9.926	-9.558	-11.424	-11.545	-12.693	-13.331	-14.363	-15.671	-16.804	-18.001	-19.313	-20.730	-22.270	-24.381	-26.179	-28.091	-30.706	-32.957	-35.998	-39.141	-41.698
267.0	-7.037	-6.951	-7.448	-7.900	-8.288	-8.853	-9.425	-10.200	-9.817	-11.716	-11.834	-12.998	-13.643	-14.687	-16.012	-17.159	-18.371	-19.700	-21.135	-22.696	-24.837	-26.664	-28.608	-31.274	-33.575	-36.697	-39.942	-42.598
268.0	-7.273	-7.199	-7.686	-8.157	-8.547	-9.118	-9.694	-10.477	-10.078	-12.011	-12.127	-13.308	-13.960	-15.016	-16.357	-17.518	-18.745	-20.092	-21.546	-23.128	-25.301	-27.157	-29.135	-31.854	-34.208	-37.417	-40.772	-43.536
269.0	-7.510	-7.449	-7.926	-8.416	-8.808	-9.386	-9.965	-10.757	-10.342	-12.310	-12.424	-13.621	-14.280	-15.349	-16.707	-17.882	-19.125	-20.489	-21.963	-23.567	-25.773	-27.658	-29.672	-32.448	-34.858	-38.160	-41.635	-44.516
270.0	-7.749	-7.702	-8.168	-8.678	-9.072	-9.656	-10.239	-11.040	-10.609	-12.612	-12.723	-13.938	-14.605	-15.687	-17.061	-18.251	-19.510	-20.892	-22.386	-24.013	-26.252	-28.169	-30.219	-33.055	-35.526	-38.928	-42.534	-45.542
271.0	-7.991	-7.958	-8.413	-8.943	-9.339	-9.930	-10.516	-11.327	-10.878	-12.917	-13.027	-14.260	-14.933	-16.028	-17.420	-18.626	-19.901	-21.301	-22.815	-24.465	-26.739	-28.688	-30.778	-33.677	-36.213	-39.723	-43.470	-46.618
272.0	-8.235	-8.215	-8.660	-9.210	-9.608	-10.206	-10.796	-11.617	-11.151	-13.227	-13.334	-14.585	-15.266	-16.375	-17.784	-19.005	-20.296	-21.716	-23.251	-24.925	-27.235	-29.218	-31.349	-34.314	-36.919	-40.547	-44.449	-47.748
273.0	-8.481	-8.476	-8.909	-9.481	-9.880	-10.485	-11.080	-11.910	-11.427	-13.540	-13.645	-14.914	-15.603	-16.725	-18.153	-19.389	-20.698	-22.136	-23.693	-25.392	-27.739	-29.758	-31.932	-34.968	-37.648	-41.403	-45.473	-48.938
274.0	-8.729	-8.738	-9.161	-9.754	-10.155	-10.767	-11.366	-12.207	-11.705	-13.857	-13.959	-15.248	-15.945	-17.081	-18.526	-19.779	-21.105	-22.563	-24.142	-25.866	-28.252	-30.308	-32.528	-35.640	-38.401	-42.293	-46.547	-50.191
275.0	-8.980	-9.004	-9.416	-10.030	-10.433	-11.053	-11.656	-12.507	-11.987	-14.179	-14.278	-15.586	-16.291	-17.441	-18.905	-20.174	-21.518	-22.996	-24.598	-26.348	-28.775	-30.870	-33.138	-36.332	-39.179	-43.221	-47.675	-51.512
276.0	-9.233	-9.272	-9.672	-10.309	-10.714	-11.341	-11.949	-12.811	-12.272	-14.504	-14.600	-15.928	-16.641	-17.806	-19.289	-20.575	-21.937	-23.436	-25.061	-26.839	-29.308	-31.444	-33.763	-37.044	-39.984	-44.190	-48.862	-52.904
277.0	-9.489	-9.543	-9.932	-10.591	-10.998	-11.634	-12.246	-13.118	-12.560	-14.833	-14.927	-16.275	-16.996	-18.176	-19.679	-20.982	-22.362	-23.882	-25.531	-27.337	-29.851	-32.030	-34.404	-37.778	-40.820	-45.203	-50.113	-54.370
278.0	-9.748	-9.817	-10.194	-10.876	-11.286	-11.929	-12.546	-13.429	-12.852	-15.167	-15.257	-16.627	-17.356	-18.551	-20.074	-21.394	-22.793	-24.335	-26.010	-27.845	-30.405	-32.630	-35.062	-38.536	-41.688	-46.266	-51.431	-55.910
279.0	-10.009	-10.094	-10.459	-11.164	-11.576	-12.228	-12.850	-13.744	-13.147	-15.505	-15.592	-16.983	-17.721	-18.932	-20.474	-21.812	-23.231	-24.795	-26.496	-28.362	-30.970	-33.244	-35.739	-39.321	-42.592	-47.382	-52.821	-57.521
280.0	-10.273	-10.374	-10.727	-11.456	-11.870	-12.531	-13.157	-14.063	-13.446	-15.847	-15.932	-17.344	-18.091	-19.317	-20.880	-22.237	-23.675	-25.263	-26.990	-28.888	-31.548	-33.874	-36.434	-40.133	-43.535	-48.555	-54.285	-59.197
281.0	-10.540	-10.657	-10.998	-11.751	-12.168	-12.837	-13.469	-14.387	-13.748	-16.194	-16.276	-17.710	-18.466	-19.708	-21.292	-22.667	-24.127	-25.738	-27.493	-29.425	-32.138	-34.519	-37.151	-40.976	-44.520	-49.791	-55.824	-60.926
282.0	-10.809	-10.943	-11.272	-12.050	-12.469	-13.147	-13.784	-14.714	-14.054	-16.545	-16.624	-18.081	-18.846	-20.105	-21.710	-23.104	-24.585	-26.221	-28.005	-29.972	-32.743	-35.182	-37.890	-41.853	-45.551	-51.095	-57.435	-62.691
283.0	-11.082	-11.232	-11.548	-12.352	-12.774	-13.460	-14.103	-15.045	-14.364	-16.901	-16.977	-18.457	-19.232	-20.507	-22.134	-23.548	-25.051	-26.712	-28.527	-30.530	-33.361	-35.863	-38.654	-42.766	-46.633	-52.469	-59.112	-64.471
284.0	-11.357	-11.525	-11.828	-12.657	-13.082	-13.778	-14.426	-15.381	-14.678	-17.262	-17.334	-18.838	-19.622	-20.915	-22.565	-23.999	-25.524	-27.212	-29.058	-31.100	-33.995	-36.564	-39.444	-43.718	-47.770	-53.917	-60.844	-66.240
285.0	-11.636	-11.821	-12.111	-12.967	-13.394	-14.100	-14.753	-15.721	-14.995	-17.628	-17.697	-19.225	-20.019	-21.328	-23.002	-24.456	-26.005	-27.721	-29.599	-31.683	-34.646	-37.287	-40.263	-44.714	-48.966	-55.440	-62.615	-67.971
286.0	-11.917	-12.120	-12.397	-13.280	-13.710	-14.426	-15.085	-16.066	-15.317	-17.999	-18.064	-19.617	-20.420	-21.748	-23.445	-24.921	-26.494	-28.238	-30.152	-32.278	-35.314	-38.032	-41.113	-45.756	-50.227	-57.038	-64.402	-69.640
287.0	-12.202	-12.424	-12.687	-13.597	-14.030	-14.756	-15.421	-16.415	-15.643	-18.375	-18.436	-20.014	-20.828	-22.174	-23.895	-25.394	-26.991	-28.766	-30.716	-32.887	-36.001	-38.803	-41.997	-46.850	-51.556	-58.704	-66.180	-71.224
288.0	-12.491	-12.731	-12.980	-13.919	-14.355	-15.090	-15.761	-16.769	-15.972	-18.756	-18.814	-20.417	-21.242	-22.606	-24.352	-25.874	-27.497	-29.303	-31.291	-33.511	-36.708	-39.600	-42.918	-48.000	-52.958	-60.429	-67.923	-72.707
289.0	-12.782	-13.041	-13.277	-14.244	-14.683	-15.429	-16.105	-17.128	-16.306	-19.143	-19.196	-20.826	-21.661	-23.045	-24.817	-26.362	-28.012	-29.851	-31.880	-34.151	-37.437	-40.426	-43.879	-49.211	-54.434	-62.197	-69.605	-74.078
290.0	-13.077	-13.356	-13.577	-14.573	-15.015	-15.772	-16.455	-17.491	-16.645	-19.534	-19.584	-21.241	-22.087	-23.490	-25.289	-26.858	-28.537	-30.410	-32.482	-34.808	-38.189	-41.285	-44.884	-50.487	-55.987	-63.989	-71.202	-75.331
291.0	-13.376	-13.674	-13.880	-14.907	-15.352	-16.120	-16.809	-17.860	-16.988	-19.932	-19.977	-21.662	-22.519	-23.942	-25.769	-27.364	-29.071	-30.981	-33.098	-35.483	-38.967	-42.178	-45.937	-51.833	-57.612	-65.780	-72.698	-76.467
292.0	-13.678	-13.997	-14.188	-15.245	-15.694	-16.472	-17.167	-18.234	-17.335	-20.335	-20.376	-22.089	-22.957	-24.402	-26.256	-27.878	-29.616	-31.565	-33.729	-36.177	-39.773	-43.108	-47.042	-53.252	-59.304	-67.542	-74.081	-77.489
293.0	-13.984	-14.323	-14.499	-15.588	-16.039	-16.829	-17.531	-18.612	-17.687	-20.744	-20.781	-22.522	-23.402	-24.868	-26.752	-28.401	-30.172	-32.161	-34.376	-36.891	-40.608	-44.080	-48.204	-54.747	-61.051	-69.249	-75.345	-78.403
294.0	-14.293	-14.654	-14.814	-15.935	-16.390	-17.191	-17.900	-18.997	-18.044	-21.158	-21.191	-22.962	-23.854	-25.343	-27.257	-28.935	-30.740	-32.771	-35.041	-37.628	-41.476	-45.096	-49.428	-56.318	-62.836	-70.876	-76.490	-79.217
295.0	-14.607	-14.989	-15.133	-16.287	-16.745	-17.558	-18.273	-19.386	-18.405	-21.579	-21.607	-23.409	-24.314	-25.825	-27.771	-29.479	-31.320	-33.396	-35.724	-38.389	-42.379	-46.162	-50.719	-57.961	-64.637	-72.404	-77.519	-79.941
296.0	-14.924	-15.328	-15.456	-16.643	-17.105	-17.930	-18.652	-19.781	-18.771	-22.006	-22.030	-23.863	-24.780	-26.315	-28.294	-30.034	-31.912	-34.037	-36.427	-39.176	-43.320	-47.281	-52.079	-59.670	-66.428	-73.820	-78.439	-80.582
297.0	-15.246	-15.672	-15.783	-17.005	-17.470	-18.307	-19.036	-20.182	-19.143	-22.439	-22.458	-24.323	-25.254	-26.813	-28.827	-30.600	-32.518	-34.694	-37.152	-39.992	-44.304	-48.458	-53.514	-61.431	-68.180	-75.118	-79.258	-81.150
298.0	-15.571	-16.021	-16.115	-17.371	-17.839	-18.689	-19.425	-20.588	-19.519	-22.879	-22.893	-24.791	-25.736	-27.320	-29.370	-31.178	-33.139	-35.370	-37.899	-40.837	-45.333	-49.698	-55.026	-63.226	-69.868	-76.294	-79.985	-81.652
299.0	-15.901	-16.374	-16.451	-17.742	-18.214	-19.077	-19.820	-21.000	-19.901	-23.326	-23.335	-25.267	-26.226	-27.837	-29.924	-31.769	-33.775	-36.065	-38.672	-41.717	-46.413	-51.005	-56.613	-65.033	-71.469	-77.353	-80.629	-82.095
300.0	-16.235	-16.732	-16.791	-18.118	-18.594	-19.470	-20.221	-21.418	-20.288	-23.779	-23.783	-25.751	-26.724	-28.363	-30.490	-32.373	-34.427	-36.780	-39.471	-42.632	-47.547	-52.384	-58.272	-66.824	-72.965	-78.299	-81.198	-82.487
301.0	-16.573	-17.095	-17.135	-18.500	-18.980	-19.869	-20.627	-21.843	-20.680	-24.240	-24.238	-26.242	-27.231	-28.898	-31.067	-32.992	-35.097	-37.517	-40.299	-43.587	-48.741	-53.838	-59.995	-68.571	-74.344	-79.141	-81.701	-82.832
302.0	-16.915	-17.462	-17.484	-18.887	-19.370	-20.274	-21.040	-22.274	-21.078	-24.707	-24.700	-26.742	-27.747	-29.445	-31.657	-33.626	-35.786	-38.279	-41.160	-44.586	-49.999	-55.369	-61.768	-70.248	-75.602	-79.889	-82.145	-83.136
303.0	-17.263	-17.835	-17.838	-19.280	-19.767	-20.684	-21.458	-22.711	-21.481	-25.183	-25.170	-27.251	-28.272	-30.002	-32.261	-34.277	-36.494	-39.066	-42.054	-45.631	-51.325	-56.976	-63.573	-71.833	-76.738	-80.550	-82.536	-83.403
304.0	-17.614	-18.213	-18.196	-19.678	-20.169	-21.100	-21.882	-23.155	-21.891	-25.666	-25.647	-27.769	-28.808	-30.570	-32.878	-34.944	-37.225	-39.882	-42.986	-46.728	-52.724	-58.653	-65.383	-73.309	-77.758	-81.135	-82.880	-83.638
305.0	-17.971	-18.597	-18.560	-20.081	-20.577	-21.523	-22.313	-23.605	-22.306	-26.157	-26.133	-28.297	-29.353	-31.151	-33.511	-35.630	-37.979	-40.728	-43.960	-47.882	-54.200	-60.392	-67.174	-74.666	-78.667	-81.651	-83.183	-83.843
306.0	-18.332	-18.985	-18.928	-20.491	-20.990	-21.951	-22.750	-24.063	-22.728	-26.657	-26.626	-28.834	-29.910	-31.745	-34.160	-36.336	-38.758	-41.607	-44.978	-49.096	-55.752	-62.179	-68.915	-75.901	-79.475	-82.106	-83.449	-84.023
307.0	-18.698	-19.379	-19.301	-20.906	-21.410	-22.387	-23.194	-24.528	-23.156	-27.166	-27.128	-29.382	-30.478	-32.352	-34.826	-37.064	-39.564	-42.523	-46.045	-50.375	-57.379	-63.991	-70.581	-77.014	-80.190	-82.506	-83.682	-84.180
