500		294.395	294.375	293.406	292.460	291.447	290.367	289.213	287.976	286.678	285.279	283.787	282.189	280.488	278.665	275.728	273.668	271.481	269.153	266.704	264.104	261.381	258.509	255.492	252.333	249.019	245.595	242.002	237.311	233.478	229.524	225.462	221.305	216.074	211.821	207.584	202.434	198.508	194.085
25.0	18.843	18.840	18.694	18.551	18.400	18.241	18.074	17.898	17.713	17.518	17.312	17.096	16.868	16.628	16.733	16.466	16.184	15.887	15.575	15.247	14.902	14.539	14.158	13.758	13.339	12.901	12.445	12.275	11.778	11.270	10.754	10.235	 9.948	 9.419	 8.898	 8.544	 7.991	 7.458
26.0	19.216	19.212	19.065	18.922	18.770	18.610	18.442	18.265	18.079	17.883	17.676	17.459	17.229	16.988	17.088	16.819	16.535	16.236	15.922	15.591	15.243	14.877	14.492	14.087	13.663	13.219	12.756	12.573	12.067	11.547	11.018	10.483	10.175	 9.626	 9.082	 8.705	 8.130	 7.588
27.0	19.583	19.580	19.432	19.288	19.135	18.975	18.806	18.628	18.441	18.244	18.036	17.817	17.587	17.344	17.436	17.165	16.879	16.579	16.262	15.929	15.578	15.209	14.820	14.411	13.982	13.532	13.062	12.865	12.350	11.820	11.277	10.728	10.398	 9.830	 9.266	 8.865	 8.270	 7.717
28.0	19.942	19.939	19.790	19.646	19.492	19.331	19.162	18.983	18.795	18.597	18.388	18.169	17.937	17.693	17.772	17.500	17.213	16.911	16.593	16.257	15.904	15.531	15.139	14.727	14.293	13.838	13.362	13.147	12.624	12.084	11.530	10.966	10.614	10.029	 9.446	 9.021	 8.408	 7.844
29.0	20.286	20.283	20.134	19.989	19.835	19.674	19.504	19.325	19.136	18.938	18.728	18.508	18.275	18.030	18.093	17.820	17.532	17.229	16.909	16.571	16.216	15.841	15.446	15.030	14.592	14.133	13.651	13.418	12.888	12.338	11.774	11.197	10.822	10.221	 9.620	 9.171	 8.543	 7.967
30.0	20.611	20.607	20.458	20.313	20.160	19.998	19.828	19.649	19.460	19.261	19.052	18.831	18.598	18.352	18.397	18.123	17.835	17.530	17.209	16.870	16.513	16.136	15.739	15.320	14.879	14.415	13.928	13.677	13.139	12.582	12.007	11.419	11.021	10.405	 9.787	 9.314	 8.671	 8.084
31.0	20.914	20.910	20.762	20.617	20.463	20.302	20.132	19.953	19.765	19.566	19.356	19.136	18.902	18.656	18.683	18.409	18.120	17.815	17.493	17.153	16.795	16.416	16.017	15.595	15.151	14.683	14.192	13.923	13.379	12.814	12.230	11.631	11.211	10.580	 9.947	 9.450	 8.793	 8.194
32.0	21.195	21.192	21.043	20.899	20.746	20.585	20.416	20.237	20.049	19.851	19.642	19.421	19.188	18.942	18.951	18.677	18.388	18.083	17.761	17.420	17.061	16.681	16.280	15.856	15.409	14.938	14.443	14.156	13.607	13.035	12.443	11.833	11.391	10.747	10.099	 9.578	 8.908	 8.296
33.0	21.455	21.451	21.303	21.160	21.007	20.847	20.679	20.501	20.314	20.116	19.907	19.688	19.455	19.210	19.200	18.927	18.639	18.334	18.011	17.671	17.311	16.930	16.528	16.103	15.654	15.180	14.681	14.377	13.823	13.245	12.644	12.025	11.562	10.905	10.243	 9.699	 9.016	 8.391
34.0	21.693	21.689	21.543	21.400	21.248	21.089	20.921	20.745	20.558	20.362	20.154	19.935	19.703	19.459	19.432	19.160	18.872	18.568	18.246	17.905	17.545	17.164	16.761	16.335	15.884	15.408	14.906	14.586	14.027	13.443	12.835	12.207	11.724	11.055	10.378	 9.813	 9.116	 8.478
35.0	21.911	21.907	21.761	21.619	21.469	21.311	21.145	20.969	20.784	20.589	20.382	20.164	19.933	19.690	19.647	19.376	19.089	18.786	18.464	18.124	17.764	17.383	16.980	16.553	16.100	15.622	15.118	14.782	14.219	13.630	13.016	12.379	11.876	11.195	10.506	 9.918	 9.209	 8.556
36.0	22.109	22.105	21.961	21.820	21.671	21.514	21.349	21.175	20.991	20.797	20.592	20.375	20.146	19.903	19.845	19.575	19.290	18.987	18.667	18.328	17.968	17.587	17.184	16.756	16.303	15.824	15.317	14.966	14.400	13.806	13.185	12.540	12.018	11.327	10.625	10.016	 9.294	 8.627
37.0	22.289	22.285	22.142	22.002	21.854	21.699	21.535	21.363	21.180	20.988	20.784	20.569	20.341	20.100	20.027	19.759	19.474	19.173	18.854	18.516	18.157	17.777	17.374	16.946	16.493	16.012	15.503	15.138	14.569	13.970	13.344	12.692	12.151	11.450	10.736	10.106	 9.372	 8.691
38.0	22.451	22.447	22.305	22.167	22.020	21.867	21.704	21.533	21.352	21.161	20.959	20.746	20.520	20.280	20.193	19.926	19.644	19.344	19.026	18.689	18.332	17.953	17.550	17.122	16.669	16.188	15.677	15.298	14.726	14.124	13.492	12.834	12.275	11.564	10.838	10.189	 9.442	 8.747
39.0	22.596	22.592	22.452	22.315	22.170	22.017	21.857	21.687	21.508	21.319	21.118	20.907	20.682	20.445	20.344	20.079	19.798	19.500	19.184	18.849	18.493	18.114	17.712	17.286	16.832	16.350	15.839	15.447	14.872	14.267	13.631	12.966	12.390	11.670	10.933	10.263	 9.506	 8.795
40.0	22.725	22.721	22.583	22.447	22.304	22.153	21.994	21.826	21.648	21.461	21.262	21.052	20.830	20.594	20.481	20.218	19.939	19.643	19.328	18.994	18.640	18.263	17.862	17.436	16.983	16.501	15.989	15.584	15.008	14.399	13.758	13.088	12.496	11.766	11.020	10.331	 9.562	 8.836
41.0	22.840	22.836	22.699	22.565	22.423	22.274	22.116	21.950	21.774	21.588	21.392	21.183	20.963	20.729	20.604	20.343	20.066	19.771	19.459	19.127	18.774	18.398	17.999	17.573	17.121	16.639	16.127	15.710	15.132	14.521	13.876	13.200	12.592	11.855	11.098	10.390	 9.610	 8.870
42.0	22.942	22.938	22.802	22.669	22.529	22.381	22.225	22.060	21.886	21.702	21.507	21.301	21.082	20.850	20.714	20.455	20.180	19.887	19.577	19.246	18.895	18.521	18.123	17.699	17.247	16.766	16.254	15.825	15.246	14.632	13.985	13.304	12.680	11.935	11.169	10.443	 9.652	 8.897
43.0	23.030	23.027	22.892	22.760	22.621	22.475	22.321	22.158	21.985	21.803	21.610	21.405	21.188	20.958	20.812	20.555	20.282	19.991	19.682	19.354	19.004	18.632	18.235	17.813	17.362	16.882	16.370	15.929	15.349	14.734	14.083	13.398	12.760	12.007	11.232	10.488	 9.687	 8.917
44.0	23.108	23.104	22.970	22.840	22.702	22.558	22.405	22.243	22.072	21.892	21.700	21.498	21.282	21.054	20.899	20.643	20.372	20.084	19.777	19.450	19.102	18.732	18.337	17.915	17.466	16.986	16.475	16.024	15.443	14.826	14.172	13.483	12.831	12.071	11.287	10.526	 9.715	 8.930
45.0	23.174	23.170	23.038	22.909	22.773	22.629	22.478	22.318	22.148	21.969	21.780	21.579	21.365	21.139	20.974	20.721	20.451	20.165	19.860	19.535	19.189	18.821	18.427	18.007	17.559	17.080	16.569	16.109	15.527	14.909	14.253	13.559	12.893	12.127	11.335	10.557	 9.736	 8.937
46.0	23.231	23.227	23.096	22.968	22.833	22.691	22.540	22.382	22.214	22.037	21.848	21.649	21.437	21.213	21.040	20.788	20.521	20.236	19.933	19.610	19.266	18.899	18.507	18.089	17.642	17.164	16.654	16.184	15.602	14.982	14.324	13.627	12.948	12.176	11.375	10.582	 9.750	 8.937
47.0	23.278	23.274	23.144	23.018	22.884	22.743	22.594	22.437	22.270	22.094	21.907	21.710	21.500	21.277	21.096	20.846	20.580	20.298	19.996	19.675	19.333	18.967	18.577	18.161	17.715	17.238	16.729	16.250	15.668	15.047	14.387	13.686	12.995	12.217	11.409	10.599	 9.758	 8.931
48.0	23.317	23.313	23.185	23.059	22.926	22.786	22.639	22.482	22.317	22.143	21.957	21.761	21.553	21.331	21.144	20.895	20.631	20.350	20.050	19.731	19.390	19.027	18.638	18.223	17.779	17.303	16.794	16.307	15.725	15.103	14.441	13.738	13.034	12.250	11.435	10.610	 9.760	 8.919
49.0	23.349	23.345	23.217	23.093	22.961	22.822	22.675	22.520	22.357	22.183	21.999	21.804	21.597	21.377	21.183	20.936	20.674	20.394	20.096	19.778	19.439	19.077	18.690	18.277	17.834	17.359	16.851	16.356	15.774	15.151	14.487	13.781	13.066	12.277	11.455	10.615	 9.756	 8.901
50.0	23.374	23.370	23.243	23.119	22.988	22.850	22.705	22.551	22.388	22.216	22.033	21.840	21.634	21.415	21.215	20.970	20.708	20.430	20.134	19.818	19.480	19.120	18.734	18.322	17.880	17.407	16.900	16.397	15.815	15.192	14.526	13.817	13.091	12.296	11.467	10.613	 9.745	 8.876
51.0	23.393	23.389	23.262	23.139	23.009	22.872	22.728	22.575	22.413	22.242	22.060	21.868	21.663	21.446	21.240	20.996	20.736	20.459	20.164	19.849	19.513	19.154	18.770	18.359	17.919	17.447	16.940	16.430	15.848	15.224	14.557	13.846	13.109	12.309	11.474	10.606	 9.729	 8.846
52.0	23.405	23.401	23.276	23.154	23.024	22.888	22.744	22.592	22.431	22.261	22.081	21.889	21.686	21.470	21.259	21.016	20.757	20.481	20.187	19.874	19.539	19.181	18.799	18.389	17.950	17.479	16.973	16.456	15.874	15.250	14.581	13.867	13.120	12.316	11.474	10.592	 9.706	 8.810
53.0	23.413	23.409	23.284	23.163	23.034	22.898	22.755	22.604	22.444	22.275	22.095	21.904	21.702	21.487	21.271	21.029	20.771	20.497	20.204	19.892	19.558	19.202	18.820	18.412	17.974	17.503	16.999	16.475	15.893	15.268	14.598	13.882	13.125	12.316	11.468	10.572	 9.678	 8.769
54.0	23.416	23.412	23.288	23.167	23.038	22.904	22.761	22.611	22.451	22.283	22.104	21.914	21.713	21.499	21.278	21.037	20.780	20.507	20.215	19.904	19.571	19.216	18.835	18.428	17.991	17.521	17.017	16.488	15.905	15.280	14.608	13.890	13.123	12.309	11.455	10.547	 9.645	 8.722
55.0	23.414	23.410	23.287	23.166	23.038	22.904	22.762	22.612	22.454	22.286	22.108	21.919	21.718	21.505	21.280	21.040	20.784	20.511	20.220	19.910	19.578	19.224	18.844	18.438	18.001	17.533	17.029	16.494	15.911	15.285	14.612	13.892	13.116	12.297	11.437	10.516	 9.606	 8.670
56.0	23.409	23.405	23.282	23.161	23.034	22.900	22.759	22.610	22.452	22.284	22.107	21.918	21.718	21.506	21.277	21.037	20.782	20.510	20.220	19.910	19.580	19.226	18.847	18.442	18.006	17.538	17.035	16.494	15.911	15.284	14.610	13.888	13.102	12.279	11.413	10.479	 9.561	 8.613
57.0	23.400	23.396	23.273	23.153	23.026	22.893	22.752	22.603	22.446	22.279	22.102	21.914	21.714	21.502	21.270	21.031	20.776	20.505	20.215	19.906	19.576	19.223	18.845	18.440	18.005	17.538	17.035	16.488	15.905	15.278	14.602	13.877	13.083	12.256	11.384	10.438	 9.511	 8.550
58.0	23.387	23.383	23.261	23.141	23.015	22.882	22.741	22.593	22.436	22.269	22.092	21.905	21.706	21.495	21.258	21.020	20.765	20.495	20.206	19.897	19.568	19.215	18.838	18.433	17.999	17.532	17.029	16.477	15.894	15.265	14.588	13.861	13.058	12.226	11.349	10.391	 9.457	 8.483
59.0	23.372	23.368	23.245	23.126	23.000	22.867	22.727	22.579	22.422	22.256	22.080	21.893	21.694	21.483	21.243	21.005	20.751	20.480	20.192	19.884	19.555	19.203	18.826	18.422	17.987	17.521	17.018	16.461	15.877	15.248	14.569	13.840	13.028	12.192	11.309	10.338	 9.397	 8.410
60.0	23.353	23.349	23.227	23.108	22.982	22.850	22.710	22.562	22.405	22.239	22.063	21.877	21.678	21.468	21.225	20.987	20.733	20.463	20.174	19.867	19.538	19.186	18.809	18.405	17.971	17.505	17.002	16.440	15.855	15.225	14.545	13.813	12.993	12.153	11.264	10.281	 9.332	 8.333
61.0	23.332	23.328	23.206	23.088	22.962	22.830	22.690	22.542	22.385	22.220	22.044	21.857	21.659	21.449	21.203	20.965	20.711	20.441	20.153	19.845	19.517	19.165	18.789	18.385	17.951	17.484	16.982	16.414	15.829	15.197	14.516	13.781	12.953	12.108	11.214	10.219	 9.262	 8.251
62.0	23.309	23.305	23.183	23.064	22.939	22.807	22.667	22.519	22.363	22.197	22.022	21.835	21.637	21.427	21.178	20.940	20.686	20.416	20.128	19.821	19.492	19.140	18.764	18.360	17.926	17.459	16.956	16.384	15.798	15.165	14.481	13.745	12.908	12.059	11.159	10.153	 9.187	 8.164
63.0	23.283	23.279	23.157	23.039	22.913	22.781	22.642	22.494	22.338	22.172	21.997	21.810	21.612	21.402	21.150	20.912	20.659	20.388	20.100	19.793	19.464	19.112	18.735	18.331	17.897	17.430	16.927	16.349	15.762	15.128	14.443	13.703	12.859	12.005	11.099	10.081	 9.108	 8.072
